id,split
293195279400,1
293197732633,0
293201331547,6
293202177129,4
293206384482,1
293221455896,5
293221736873,0
293234644195,3
293240947650,8
293242811459,8
293247924507,6
293248259865,5
293284746426,6
293293235631,7
293293705587,4
293299698182,9
293312424371,4
293314916859,0
293319086960,0
293343953205,9
293370535584,6
293386484651,4
293388098549,9
293388276367,8
293396086466,4
293399535103,3
293409421996,2
293414699094,6
293423738345,9
293432615005,0
293436243221,1
293441394474,6
293450887469,7
293460715574,3
293462968935,8
293471893388,8
293471981082,8
293473168403,0
293474583387,4
293481950026,1
293485016282,8
293485296244,9
293490263392,3
293509144317,7
293516403567,5
293524059442,8
293526683247,9
293527458395,0
293528648501,8
293533134916,4
293541008426,9
293546900314,5
293554850203,2
293560822983,0
293569397168,0
293574347363,5
293582637871,8
293592453734,7
293595557966,9
293595580985,8
293599428369,7
293606805340,0
293621862074,6
293671364664,2
293672215824,5
293682909711,4
293683119837,5
293698772029,0
293725834647,7
293730654032,6
293736521699,6
293740586411,3
293765953729,5
293766184491,8
293776492568,1
293776775948,5
293787104997,9
293792456154,7
293793121685,1
293805990865,4
293821360864,7
293823077531,2
293823499314,2
293827808818,2
293836965452,7
293856944173,8
293865091574,3
293891482245,3
293905580362,6
293918354668,9
293923810658,8
293926103800,8
293934471601,3
293937374170,5
293938936886,1
293942589853,9
293942751816,1
293948062922,2
293963608059,5
293965181267,5
293987846853,7
293988283704,4
294004527116,0
294004617697,4
294008175424,2
294019460448,6
294023021578,9
294032012313,9
294034410481,4
294039077076,6
294055542529,4
294070544798,4
294075056998,3
294096699026,9
294100579001,7
294106035694,8
294125035932,2
294133692025,6
294136120114,7
294149920433,8
294152521791,3
294155839498,1
294163014030,2
294167743418,5
294168083348,1
294170558689,3
294186058233,6
294203812569,4
294209052389,8
294231192390,1
294265041155,3
294272667838,3
294275977609,6
294278073367,2
294286767283,4
294288050699,6
294304015973,9
294325754602,6
294327365388,0
294338566009,5
294339399020,0
294339556198,6
294401436339,8
294442663349,2
294450178910,5
294465436177,2
294476103228,7
294488536455,3
294493890018,3
294506159073,7
294521022882,9
294544331114,8
294550513132,3
294554700495,6
294557287755,1
294564321188,1
294564680989,9
294645412752,6
294665593617,5
294671538412,8
294678669991,3
294689092081,8
294705813730,8
294708528550,8
294708822994,3
294723899680,1
294736924487,9
294775464811,7
294784004726,6
294785723278,7
294791834949,6
294796575790,2
294802917817,5
294807575096,1
294809251414,5
294811488497,1
294824275918,0
294849109424,1
294860363058,7
294865687913,7
294874997087,9
294887900244,4
294892466131,8
294897330510,9
294907405234,2
294921972049,4
294932606894,9
294943354440,6
294963054011,9
294972807887,7
294982876929,9
294983582047,2
295001236898,1
295002607109,3
295013445007,5
295015504058,5
295038085363,2
295051275265,8
295052032679,3
295058939720,7
295077254705,6
295083828506,9
295089380094,8
295094897115,1
295116150921,2
295117488348,5
295119131897,7
295128236672,5
295131671336,9
295170962931,9
295178208330,7
295190700461,3
295194636047,0
295210941759,9
295215606326,9
295224832776,5
295231090193,9
295247436324,4
295253610399,4
295263425660,5
295268253741,2
295282825646,2
295284058106,1
295293563893,8
295296767358,6
295300169628,8
295315855362,5
295323238132,6
295356145057,4
295363327127,0
295364917306,1
295374124598,3
295378661551,9
295379358737,8
295380315711,5
295411200898,2
295414129199,1
295439825125,3
295448295103,3
295464474564,7
295472599254,7
295496394385,0
295520321691,4
295528764606,6
295535301479,4
295537071256,5
295540664475,6
295588030252,5
295599578958,9
295629227170,8
295637993467,3
295645286757,6
295667277148,1
295673301542,9
295676409096,8
295677159499,3
295683450026,9
295691240516,5
295696002988,5
295717442744,4
295728372113,9
295753153689,3
295758949133,3
295762004530,9
295770056856,4
295797749249,8
295805721483,3
295812887740,9
295826948607,2
295838109705,4
295847444374,7
295854814267,8
295860394600,8
295871332721,1
295896383448,6
295940200251,0
295966560666,7
295970048585,2
295979263327,1
295996164553,6
295997849960,6
295998319663,7
295998546959,2
296000923018,4
296016312633,4
296048334263,8
296078091311,1
296090003157,4
296096488399,3
296105013117,4
296107701471,4
296120423057,9
296133310906,0
296141277520,8
296142606008,8
296156393088,9
296189377055,3
296200114534,4
296214015859,9
296226598879,8
296260457954,5
296261649602,8
296287768677,1
296313067874,6
296370625225,7
296381883642,1
296383588732,3
296390401589,1
296402415852,3
296437805628,5
296467081199,5
296477436869,3
296488099594,7
296488382565,1
296488548932,9
296503562525,2
296534725033,9
296559589821,0
296585453220,0
296586557757,9
296588912866,7
296590200096,0
296596550653,7
296600209714,5
296600693379,2
296611351927,2
296617241129,3
296641160072,8
296669125638,3
296708746100,2
296716021805,9
296717275472,0
296721423757,3
296730997518,7
296731260778,9
296735613776,6
296767949074,3
296777003365,1
296778869513,1
296792099993,5
296794311073,5
296800026950,7
296805700001,0
296806275319,0
296827236788,4
296846931070,4
296849116647,5
296861532942,0
296869696620,3
296871650452,7
296877119503,1
296878389472,5
296882847118,5
296887506068,4
296887543702,9
296889752533,0
296904269297,1
296906727459,7
296914304240,7
296945296960,8
296950447597,4
296980169807,0
296984473036,1
296986713341,8
297007043340,3
297017682271,6
297028178505,5
297029409431,9
297051968731,2
297052645597,5
297054882741,1
297057146782,2
297074796695,6
297075704098,4
297085893645,1
297086099277,8
297098495234,4
297106533828,3
297115720568,3
297121311580,1
297132245889,6
297159906645,5
297185517627,6
297186344278,5
297248587242,9
297252679209,0
297264972517,6
297275350091,4
297276894823,5
297284952868,4
297286833833,4
297290962320,0
297294148699,2
297300432465,5
297322423855,9
297326220665,2
297331923393,3
297340441409,2
297364634463,2
297369805519,8
297377016768,5
297380368496,1
297406121792,0
297426654954,3
297435807188,7
297453300887,1
297456889780,1
297463661912,5
297476274700,1
297477759402,2
297492634094,6
297528773117,8
297552832853,4
297569071992,7
297575305511,0
297583822128,4
297587499348,2
297589362772,7
297594023518,9
297601381848,7
297616962272,3
297617707523,6
297620938364,3
297642124492,8
297648501082,9
297651743130,5
297654434530,1
297661522187,8
297663303938,6
297674986454,2
297698133294,0
297717637036,3
297727995583,2
297732338699,4
297735235816,7
297762997523,2
297769839506,4
297776451740,4
297785039994,7
297791368283,1
297803560026,0
297813457919,8
297828002110,5
297828446102,5
297831040112,5
297839977757,3
297843550891,3
297857391883,5
297857526484,7
297867998688,1
297882857100,9
297910015822,4
297912264233,1
297933375671,9
297935311405,9
297940813223,1
297951836176,2
297968010568,8
297983032915,3
297984820203,1
297986244446,1
297988778201,4
297997245687,4
298005828934,5
298008293299,3
298028274926,4
298061147926,0
298062326082,0
298072730918,3
298084202139,0
298102497542,0
298108076691,6
298142496559,4
298152115592,2
298158937013,7
298190774707,5
298195820902,9
298199278203,0
298200283975,2
298205565883,7
298209531556,2
298217579485,9
298229828776,3
298238576371,9
298262630163,1
298269400781,2
298293676832,8
298311287308,6
298316407176,3
298331473739,0
298340332318,3
298342064249,0
298377726650,2
298379659878,8
298381918611,3
298382437364,7
298384615759,7
298392604399,1
298411286879,5
298415918914,7
298429704699,1
298444853034,5
298455362248,0
298484973084,1
298508575380,2
298553755409,6
298556959416,7
298557091137,4
298563899037,2
298567884859,5
298570059499,7
298589498734,6
298593159783,9
298604122072,8
298606921900,7
298622446816,3
298637263699,6
298641680227,3
298644240303,2
298652845160,0
298670878290,3
298675854665,2
298682646665,6
298685281984,5
298687293725,8
298693179286,1
298694409104,1
298697052771,4
298698490398,9
298700633312,3
298710395132,3
298711845949,7
298714769553,4
298719894516,4
298723425627,1
298733988897,6
298745660853,3
298750542280,3
298760924641,4
298769777433,2
298775918334,8
298785186740,4
298790608559,7
298801193828,7
298820327753,3
298829194036,5
298832746802,4
298867819448,5
298884016586,8
298903257742,8
298908118290,6
298916319859,8
298918795752,5
298923444657,2
298923983420,4
298937375617,2
298944491166,2
298951004386,3
298954105991,9
298964130261,2
298976146147,0
298990167624,8
298992613571,7
299000725793,7
299009665611,8
299013246102,7
299016636609,0
299042707323,2
299054511257,2
299061521916,7
299065428090,4
299066392569,1
299094036187,1
299100628323,0
299109484846,0
299123784042,0
299125554845,4
299134813556,4
299151212383,4
299182418780,9
299199825746,9
299210914873,6
299211742309,9
299214859947,7
299239249686,3
299239324062,5
299243517355,8
299253136218,3
299257895917,6
299279591649,2
299285741984,3
299287048226,3
299339345903,1
299352985606,6
299362859272,3
299370111501,3
299389289215,3
299417533607,2
299424613013,3
299443408869,0
299446261706,8
299452873197,8
299454825912,4
299457119724,1
299476775273,3
299482178981,4
299483262979,1
299490276915,3
299493023565,6
299496000510,3
299502928041,1
299527787748,8
299546791385,6
299556121769,0
299566701265,4
299576369872,2
299589838857,9
299598342443,2
299616367054,0
299619293430,3
299620546284,5
299621989673,4
299643290733,0
299643430859,2
299643898501,1
299648428954,4
299658504096,8
299659634182,1
299677012020,4
299684458830,2
299691368561,5
299698253556,4
299708463238,3
299733906921,5
299737703777,2
299741898953,5
299750473844,5
299754328186,7
299757608338,0
299768072534,9
299770452023,5
299781600709,6
299786071546,0
299792957506,8
299799677439,8
299812912566,1
299832938797,1
299840700921,8
299850192419,4
299862734880,4
299882030357,1
299885275377,8
299897090857,2
299916446048,4
299921629270,2
299922815633,3
299971728634,9
299973687356,4
299985322804,6
299989303311,8
299995704602,1
299996450027,8
300047092756,2
300061457405,9
300076579831,3
300091687377,2
300092528147,2
300093539608,8
300094578055,3
300098043137,4
300098557605,5
300104454286,1
300120473876,9
300131369016,1
300131651323,9
300134179313,9
300143739329,7
300157525145,5
300159238406,0
300163421409,7
300166228149,9
300171712534,9
300179013301,6
300181546236,6
300184342198,3
300195405506,5
300211397493,6
300233988591,9
300234559373,0
300240529082,4
300241851951,2
300258380596,3
300283528194,2
300285634616,5
300308937557,1
300334416365,2
300344805029,9
300369995337,0
300380296146,5
300390602869,8
300395050032,9
300395224039,2
300403638079,7
300406088860,4
300427383878,3
300449507775,6
300451952012,9
300470486953,7
300488651497,0
300499412803,8
300512852246,1
300519678338,8
300520098316,2
300521583557,5
300523810460,3
300538851519,8
300542469733,7
300557224242,2
300566866641,3
300588481437,5
300623853122,8
300625442517,5
300653864238,7
300668311924,7
300702537492,1
300721188631,5
300741032299,6
300757730955,0
300774805532,0
300788501967,7
300797119396,1
300808381728,1
300820479762,0
300823303563,9
300857756155,8
300858847865,1
300861546078,3
300885064480,9
300885898420,8
300892074609,9
300928870124,2
300934324105,1
300945649612,1
300954626595,0
300961258852,6
300976021122,4
300979540825,7
300988137216,9
301006786722,2
301022790317,0
301033258582,4
301040567163,6
301041803208,1
301055203906,5
301060375294,5
301070234070,8
301083382499,4
301087574561,5
301088509534,5
301098571641,3
301104894977,5
301106261106,7
301106699203,7
301108419600,7
301126301018,8
301130347821,9
301151766491,7
301161394637,8
301176828958,9
301188218952,0
301217494496,4
301230896141,0
301249827773,3
301252823459,8
301253069259,1
301263420885,1
301269079820,6
301275801294,9
301288755577,3
301302315532,9
301306596661,9
301317266805,5
301318655227,2
301333573224,6
301348609084,4
301350937789,2
301365214600,9
301365862058,4
301370154961,7
301378282425,8
301380552337,4
301393233633,2
301403296405,8
301408127438,3
301415549453,0
301430013776,3
301447436888,4
301462059251,8
301465063450,0
301479084711,5
301484301431,5
301489656784,5
301506170230,9
301507417148,0
301516069132,1
301530938372,5
301535902011,0
301540644617,0
301542229768,7
301545313525,5
301554742170,4
301567001001,3
301579293366,1
301582398207,9
301593911259,3
301599277059,1
301610717923,0
301615697724,7
301621671089,1
301622521980,0
301624474424,6
301625655926,5
301631578875,7
301647178071,0
301649604551,9
301659842158,4
301660062706,5
301666426209,2
301673298999,5
301692677115,6
301705116296,6
301713396461,6
301716424834,0
301749591503,4
301753405454,1
301756794857,6
301760784928,9
301765199989,7
301767044912,2
301768245210,1
301768276010,4
301780058930,4
301800313267,9
301808052421,0
301828109846,7
301846979349,4
301849642814,3
301862579884,5
301864485093,9
301874698871,7
301877171546,4
301879306558,5
301882018122,8
301895404721,1
301908395527,3
301911837058,5
301912641934,5
301913010848,0
301913236642,0
301913389623,4
301944014060,2
301956105252,6
301982460109,9
301982545734,6
301986896801,9
301990510520,0
301997830787,6
302008184156,4
302011307803,1
302064788782,7
302086662576,8
302098847576,2
302099821322,7
302103473755,3
302106702573,0
302123012998,3
302123099024,2
302132433611,2
302144849912,0
302146821763,6
302166365917,4
302180212509,8
302181519491,3
302187601182,4
302189295028,0
302191864610,9
302198419797,3
302198928381,8
302216081159,6
302228451809,1
302247065692,2
302278978102,9
302280916398,3
302282882694,2
302287887637,4
302323821779,4
302331172274,4
302336340028,8
302346075853,3
302350845466,0
302357841439,1
302397033654,5
302403670686,4
302406526256,4
302408871900,1
302420000402,9
302420052376,8
302436782433,0
302444501760,9
302458906055,3
302471593829,9
302479078219,1
302509902671,2
302511159259,8
302530086342,9
302536139314,4
302558580840,4
302562948161,5
302594642232,4
302634359184,7
302642206570,9
302665387796,7
302678825181,4
302700360484,5
302712409898,1
302739770279,3
302740286571,9
302743995986,3
302744756646,8
302784980212,4
302806006771,0
302822061741,7
302827780333,1
302842719742,7
302847149973,2
302858674808,6
302862445701,9
302863569104,6
302883397256,9
302883874668,8
302887088950,4
302894395200,6
302895176562,4
302906566479,9
302948742077,6
302952202559,3
302954881164,2
302960083009,3
302969242734,1
302980274866,9
302984154663,5
302997446196,3
303003401562,3
303010501991,4
303014028457,0
303016894626,4
303017769296,7
303023677311,9
303023833372,8
303027409707,2
303037933734,2
303059788175,1
303068532815,4
303086200992,4
303106710985,4
303116029440,2
303118090398,4
303118886531,6
303142061210,3
303162717079,9
303163406162,2
303166375904,7
303177053806,6
303180883219,9
303185921712,5
303186481614,9
303193374409,7
303214549634,5
303270492001,7
303293454055,3
303296700168,0
303304484960,1
303306640749,2
303329174637,5
303331793833,5
303358469309,3
303375167502,1
303378807087,4
303379101334,8
303379299872,6
303389163644,7
303390597625,6
303392835276,1
303395939663,0
303405896170,2
303407621911,6
303468361498,6
303473838617,1
303477361296,7
303486414286,1
303494508396,6
303500738526,1
303532182229,4
303538250776,2
303545366689,8
303569063626,6
303591050123,0
303604931497,2
303609493424,7
303614496840,5
303617214224,8
303641402566,6
303655604437,6
303656740753,2
303658263794,2
303659010118,1
303661686743,8
303667414230,3
303672045065,3
303694657682,7
303698266811,0
303705466900,7
303714397639,0
303747283029,2
303752506794,3
303756126639,6
303758730043,8
303760448897,5
303763150643,3
303764369195,2
303765683627,2
303765934399,6
303771039248,6
303771789556,7
303812127864,0
303821662291,4
303833520342,5
303841013898,4
303863663115,4
303872599343,1
303907254761,1
303909321885,8
303917066942,9
303919197566,2
303922384376,7
303942087944,5
303946974603,3
303953371112,1
304010259028,2
304020180751,6
304025182447,4
304026969235,4
304046990395,1
304051193747,6
304062383279,2
304072326664,8
304076017154,4
304083619030,6
304099010504,5
304103381771,9
304130681878,1
304134958506,9
304135360577,5
304157206494,4
304190154549,9
304198742131,5
304208187253,0
304218298873,7
304251097888,8
304254957072,7
304261771459,1
304266013022,6
304266519808,9
304274832038,6
304311936882,7
304314649602,5
304319770803,6
304329882777,2
304341324210,5
304343809533,4
304356303989,3
304362781367,1
304421913520,1
304427290835,9
304428045488,3
304442860119,2
304445012602,9
304454382263,4
304455877026,5
304461317780,8
304476107883,2
304484437678,2
304508206077,1
304516934784,1
304528139748,1
304548507154,7
304552148706,0
304583599606,1
304584293663,8
304603938574,3
304605002376,8
304606461182,6
304629990933,9
304648252294,7
304664793774,0
304679228612,3
304689647548,9
304710262728,1
304710487968,6
304719719227,1
304719867939,3
304721629147,8
304728791925,1
304738286735,9
304741172503,7
304746304047,2
304750572102,3
304770485156,5
304810126914,5
304823115361,0
304825589555,1
304844457966,0
304848989046,3
304866698029,2
304871055603,9
304880832581,3
304881772059,5
304895207697,5
304898497412,3
304913742309,8
304921419764,3
304927458318,5
304927520406,1
304976325501,5
304977838394,0
304977907353,5
304982001718,4
304984486019,4
304988578891,4
305008434130,6
305029725601,5
305031847483,4
305050454778,6
305053461677,3
305055798852,5
305056921677,6
305062306831,0
305073308541,1
305079379241,5
305090137374,9
305093562302,0
305110321498,8
305117396961,4
305141074237,5
305146131944,6
305153375492,2
305179334901,6
305181893381,1
305183636556,7
305187554683,8
305199451949,1
305208012224,0
305221690089,9
305225218126,1
305227241392,6
305229750983,9
305254302772,4
305269363927,3
305284521000,1
305287916227,1
305291435239,5
305295080206,9
305353709811,2
305360981281,7
305361774302,4
305371746831,9
305375460296,2
305397028914,7
305408230460,3
305409795838,2
305412206508,8
305415004219,9
305416807985,9
305451703626,8
305452689349,9
305455198030,5
305460021499,6
305462243030,2
305465313303,2
305466337540,4
305470202288,5
305472568541,8
305480663775,7
305504221412,3
305510689385,8
305516163976,3
305521421530,0
305536172103,1
305541678896,7
305572892385,3
305585262162,1
305596837529,3
305597736901,3
305623550413,2
305631606315,7
305638297285,3
305653487728,9
305679271739,9
305680265868,5
305681606779,4
305682232733,5
305683325993,9
305700431066,2
305713904689,9
305723200125,0
305726608359,9
305727759520,2
305738408206,7
305749425380,5
305772102381,6
305782162291,5
305787227980,9
305795123124,9
305816431510,5
305842371845,7
305853228250,3
305859245064,1
305894283530,2
305902112197,0
305907882736,8
305914282251,1
305924261930,8
305924479875,7
305926136768,3
305928086753,9
305929228959,1
305935217207,5
305961161837,8
305961925682,2
305963349079,7
305969423205,4
305974398100,0
305999036544,0
306016828065,6
306019740971,1
306029903572,6
306047742686,3
306057082480,7
306065892570,0
306146082629,5
306151094893,2
306187182802,1
306188082873,3
306192542279,2
306198601939,0
306226511121,2
306230492512,1
306280636058,8
306283661340,2
306285931116,8
306291671617,6
306302504469,9
306308417161,8
306315431384,4
306329846475,2
306334813992,3
306335062747,5
306339751631,9
306352076986,3
306371171393,6
306382706776,9
306393248702,4
306432795077,6
306437826924,3
306439417062,2
306467117841,5
306470406725,5
306473579917,8
306475186335,2
306481713330,2
306483237541,0
306489288249,9
306530473064,7
306531162331,0
306533202384,4
306537777792,2
306550299136,1
306551688199,3
306563505009,3
306570063449,5
306570312027,9
306576701948,5
306580890969,2
306582308223,1
306592692219,9
306603893762,6
306609464214,2
306612112072,9
306613232758,4
306629367146,7
306640487338,7
306643670427,6
306651930164,4
306659805222,6
306661095050,9
306664466633,4
306691478354,3
306712206704,6
306720085316,8
306732464331,1
306737862272,3
306757468266,2
306762746052,8
306764926068,8
306766240275,3
306772208042,8
306783360544,3
306793453822,0
306797113683,6
306821235259,6
306822846889,6
306826470255,0
306856374251,7
306859304845,5
306871733029,3
306886789390,3
306900705606,2
306906129361,5
306922883319,9
306932919802,4
306944638804,5
306957380543,8
306964572014,1
306990437477,9
306997468015,0
307004209931,1
307031510140,8
307033249198,0
307051855587,3
307055604461,5
307060236600,5
307060690310,8
307072182358,6
307083132284,0
307095844796,7
307117186592,0
307118624382,8
307149861933,8
307164247570,6
307167120898,0
307183163556,0
307226955938,3
307234210918,9
307234454992,3
307252770132,5
307254992189,2
307261696918,2
307264151699,8
307268473257,8
307270626015,4
307271580479,4
307280299532,7
307281081316,0
307286091944,5
307291261704,9
307291387748,1
307295333601,2
307322027771,8
307322221077,6
307322605913,7
307331166513,1
307334281596,8
307354751297,8
307361574576,9
307365392476,5
307366645842,5
307412569678,2
307422290168,7
307432908630,2
307434018741,8
307435968850,5
307444923629,4
307455963916,4
307458416471,5
307458615383,8
307470443007,1
307484224388,6
307484319472,2
307487417224,9
307488985462,1
307490011260,1
307495780010,9
307496644220,2
307518961831,0
307521178738,7
307547540647,1
307554211076,1
307591806793,6
307603574743,3
307615845700,8
307625434159,8
307629717902,1
307660349368,5
307670336485,5
307678287490,0
307688610136,6
307694257943,4
307706768522,5
307717058793,7
307722460530,3
307733958149,4
307735082778,5
307742386620,3
307749530377,5
307763093053,4
307784602250,9
307786454148,9
307788664476,6
307788796388,9
307800421258,5
307801499023,6
307804696530,9
307821706333,7
307823979890,1
307830114937,7
307831562309,6
307841878923,2
307875158234,2
307879995559,0
307884352698,5
307886272473,9
307904612195,4
307908117592,2
307937761867,9
307940417298,1
307950461251,4
307952923105,3
307975488639,5
307993626549,6
307993750608,3
307999666907,4
308001350870,5
308009482029,1
308015661832,1
308032309153,9
308036933190,5
308038478851,9
308047122974,0
308056981177,4
308090733306,7
308100163549,5
308101841213,9
308118262344,3
308126084866,7
308131702450,2
308155912661,9
308179411426,0
308179992486,4
308205954198,8
308238487159,2
308252183614,2
308252971740,9
308256953888,9
308261949597,5
308276497141,9
308285740370,2
308296581515,5
308313001210,9
308320431715,1
308340990432,6
308350392897,3
308354522622,0
308377957028,3
308402246622,1
308406119510,3
308415134599,3
308428281442,7
308463587588,6
308463712169,6
308471059241,8
308498846499,9
308510182132,8
308537378355,5
308542481222,2
308543916103,2
308553913288,0
308559731004,6
308559945516,3
308561708821,5
308581863913,9
308590988965,2
308597186469,1
308601545502,3
308606376904,9
308611567345,7
308623185596,2
308645184244,1
308654658085,3
308657771050,7
308670931921,7
308689961211,5
308693662705,2
308694862221,2
308696486835,2
308697928558,5
308723630912,3
308723854995,3
308736714097,5
308740172386,1
308742239934,1
308744163196,5
308748816855,6
308765897738,4
308794155652,1
308799365884,1
308815523228,8
308823026085,9
308823316803,7
308826935760,7
308835460159,1
308844489711,5
308857283773,3
308861300878,8
308878062959,9
308878796248,6
308891343206,2
308908151060,5
308946599392,6
308948053351,8
308951615634,2
308966338350,5
308991705537,9
308998824149,0
309003496491,5
309003914339,3
309013804841,5
309014730168,7
309028227431,5
309059028836,0
309068406314,7
309080955632,4
309090953440,8
309099150523,4
309127054818,9
309143526122,3
309143983288,9
309146900574,9
309158903353,4
309193252021,9
309213194813,3
309243118334,6
309260005818,6
309266215195,2
309295324085,1
309295751271,0
309303839128,9
309306816468,1
309317971961,6
309398393222,6
309405081972,1
309414079969,2
309416922938,9
309421747233,6
309422314904,0
309460245156,3
309460474379,8
309465966140,5
309497079229,9
309499714623,2
309513369163,3
309526154503,0
309532097784,5
309539236323,0
309539300750,8
309544752427,9
309556439625,5
309565979082,6
309573982624,7
309589660234,6
309590556232,2
309599481103,3
309617807232,7
309631850587,7
309638010102,2
309639731393,4
309640402747,2
309643815216,2
309648805895,3
309650407996,2
309656669117,5
309664880881,4
309669237195,4
309687321820,3
309688298268,1
309691673310,3
309697668335,3
309698394619,4
309700170198,8
309725776395,2
309730678867,1
309733273636,3
309743012337,3
309758544198,2
309762173608,1
309794140160,3
309819955898,9
309827231210,2
309830599241,0
309843182582,4
309857603738,5
309870607435,3
309873303636,6
309892221916,8
309902170994,6
309903512640,7
309921794865,1
309923784154,7
309927571525,5
309930055800,2
309933040211,0
309950583427,8
309967289003,4
309970696865,9
309972246513,8
309974452120,1
309987320878,7
310015342043,4
310031453507,9
310039256197,5
310044048469,4
310053913844,4
310066375252,3
310073998797,0
310074119815,7
310086105025,1
310134328596,9
310136979815,3
310180665281,1
310189804341,5
310207026906,7
310217903732,3
310224865105,7
310254283258,5
310267325029,0
310280335782,4
310282930441,0
310285456402,3
310317734407,5
310321696443,9
310336486974,4
310360892393,4
310372015898,8
310373798937,8
310387482467,8
310401692954,3
310409472491,4
310425237729,6
310436464394,1
310461236343,3
310464045777,6
310471367969,6
310490920248,9
310511294073,6
310516482258,8
310541163117,0
310545179117,0
310557591896,0
310567963238,4
310595197281,9
310616998062,7
310623505834,5
310632597477,6
310635895934,9
310658379717,9
310663524922,8
310668613229,1
310668708388,5
310682064877,4
310686911772,7
310690084567,2
310698034066,2
310738477774,8
310746993759,8
310751507231,2
310752808853,7
310755240635,7
310779484196,2
310783784071,2
310796685353,2
310801332186,9
310804011336,3
310812499807,9
310820523028,2
310830007683,1
310833025180,2
310843650682,8
310847943892,5
310850219943,5
310853087208,7
310853964654,3
310859109077,4
310871605571,5
310878388227,3
310886054410,8
310898952612,0
310915776804,7
310916512630,5
310931090617,1
310940644519,5
310944167174,7
310950827149,5
310964759937,2
310968839757,1
310969332306,2
310998366386,2
311001525678,0
311006081438,0
311009874325,1
311022897864,0
311023086180,9
311037711878,7
311051901517,3
311072419481,6
311072572853,8
311082674398,8
311101724082,8
311102833118,1
311124341726,3
311125628432,4
311126903731,7
311129918549,4
311165242510,4
311166567224,9
311171541526,0
311175643677,6
311209541235,2
311213551199,8
311221697335,1
311222302759,0
311247310308,0
311282836284,8
311299396154,5
311301487391,1
311301838502,9
311303739493,9
311327796514,8
311343513882,1
311347586015,4
311362280947,7
311379552451,2
311381136167,5
311381749635,8
311396399553,8
311400929329,8
311402702698,6
311412718845,9
311416279518,2
311422869571,6
311425634110,7
311429427323,3
311439659782,5
311444881881,7
311465162916,5
311465628644,6
311466631477,6
311477461031,4
311478803804,5
311485730039,4
311496700323,6
311530931164,7
311532143563,5
311542891200,9
311561427374,0
311563050245,0
311576942150,0
311577513629,3
311594245445,9
311602556289,5
311603327872,6
311621795322,1
311624168291,9
311639604470,7
311649823476,5
311650913778,7
311653087918,5
311679358141,7
311680420422,1
311703754023,9
311726584730,9
311740391610,5
311740863814,1
311762795630,6
311781819287,9
311803639626,1
311811688783,5
311827280420,1
311839815930,7
311847408884,9
311857322739,5
311873524979,2
311876872829,7
311878643014,2
311887893739,0
311890453544,7
311896090312,1
311904561027,5
311912899541,2
311925798060,6
311928076205,4
311931031207,4
311940245736,1
311968005618,1
311978435542,1
311990167166,3
312019348246,5
312021971228,4
312040592799,6
312042522480,9
312067050644,9
312105096254,1
312116438478,9
312178412361,9
312206058904,6
312222902504,5
312224785713,9
312225877560,5
312253250230,7
312261208315,6
312274116115,0
312277985609,5
312297194573,3
312338541261,1
312339973652,8
312345077206,8
312369423715,7
312370450350,2
312383162432,3
312416903018,7
312418225076,8
312429182891,7
312432691432,4
312432759775,7
312440442329,8
312441157904,2
312441763749,8
312449785276,2
312485905912,5
312493066803,3
312493775568,7
312501673526,2
312568455894,5
312572717896,7
312584769531,4
312606350942,1
312614778635,3
312620456170,5
312623886612,2
312624588080,7
312628491611,0
312637315096,0
312648930223,2
312655720261,5
312679455670,2
312706337551,9
312714470609,4
312720492704,9
312747681354,0
312750083824,4
312754635285,5
312770916118,7
312782129877,1
312789768949,8
312789935048,6
312818397811,0
312827220396,3
312844356899,3
312858482036,3
312863098740,3
312871741168,7
312906498191,3
312925605973,8
312933407022,9
312959771404,9
312961357361,9
312969092866,9
312969793152,6
312970455863,1
312979488292,9
312993392698,1
312997997234,1
312998985007,8
313002651644,2
313007380911,9
313028211438,1
313029444803,1
313034783336,5
313045527673,9
313047977385,6
313059051072,5
313079490480,2
313080141299,3
313101285028,5
313105279158,2
313124615411,1
313126875285,3
313130599368,5
313166934730,4
313169786542,1
313198168985,6
313206387346,3
313211152362,2
313239877983,2
313259835032,1
313265636528,8
313273883537,6
313275236900,8
313288460053,9
313311939085,6
313337837933,0
313339748744,6
313352422325,5
313357702666,7
313373683043,2
313386847724,9
313400365663,9
313489981016,1
313499439750,1
313506727275,8
313517962229,6
313521915991,4
313528748235,4
313532436311,2
313539914730,6
313542156448,3
313542952293,0
313546636532,9
313554530607,6
313558820348,0
313574840074,8
313592063232,1
313613238000,2
313613606392,7
313618231421,2
313620366871,2
313625616718,9
313643845885,1
313660064509,9
313660472969,8
313670903626,4
313676485597,1
313679314675,3
313707455716,4
313726822811,2
313735109470,1
313738463885,7
313752738686,3
313768143860,4
313772107211,8
313777042144,8
313779340601,6
313784745540,5
313796724741,4
313811245151,0
313823167973,4
313826916933,2
313827547782,7
313829604263,2
313829667118,4
313830799428,3
313832135276,2
313833830779,9
313859307725,9
313871450976,5
313877348156,3
313880667850,4
313919310081,3
313938138738,6
313940633949,7
313945283234,7
313952632638,7
313961523327,4
313977858136,2
313979170240,1
313980300758,9
313990318903,1
313991524119,5
313991760088,7
314005929449,1
314014294012,5
314025640201,7
314026416242,7
314028375291,6
314053384558,6
314054229688,2
314055319271,3
314081867238,5
314106927154,6
314107570229,9
314111467330,7
